校区,开课学院,课程代码,课程名称,任课教师,班级名称,人数,考试时间,教室名称,备注
仙林,理学院,B0600032S,线性代数,殷晓晖,B131105,9,2014年09月04日(16:00-17:50),教2－300,
仙林,理学院,B0600032S,线性代数,殷晓晖,B131106,14,2014年09月04日(16:00-17:50),教2－300,
仙林,理学院,B0600032S,线性代数,殷晓晖,B131107,10,2014年09月04日(16:00-17:50),教2－300,
仙林,理学院,B0600032S,线性代数,殷晓晖,B131107,11,2014年09月04日(16:00-17:50),教2－301,
仙林,理学院,B0600032S,线性代数,殷晓晖,B131108,5,2014年09月04日(16:00-17:50),教2－301,
仙林,理学院,B0600032S,线性代数,殷晓晖,B131109,7,2014年09月04日(16:00-17:50),教2－301,
仙林,理学院,B0600032S,线性代数,殷晓晖,B131110,1,2014年09月04日(16:00-17:50),教2－301,
仙林,理学院,B0600032S,线性代数,殷晓晖,B131201,12,2014年09月04日(16:00-17:50),教2－301,
仙林,理学院,B0600032S,线性代数,殷晓晖,B131202,9,2014年09月04日(16:00-17:50),教2－301,
仙林,理学院,B0600032S,线性代数,殷晓晖,B131202,1,2014年09月04日(16:00-17:50),教2－302,
仙林,理学院,B0600032S,线性代数,殷晓晖,B131203,14,2014年09月04日(16:00-17:50),教2－302,
仙林,理学院,B0600032S,线性代数,殷晓晖,B131204,13,2014年09月04日(16:00-17:50),教2－302,
仙林,理学院,B0601131S,微分方程数值解,朱薇,B110801,1,2014年09月04日(16:00-17:50),教3－101,
仙林,理学院,B0601131S,微分方程数值解,朱薇,B110802,2,2014年09月04日(16:00-17:50),教3－101,
仙林,理学院,B0602200S,微分方程及其数值计算,朱薇,B120801,1,2014年09月04日(16:00-17:50),教3－101,
仙林,理学院,B0602200S,微分方程及其数值计算,朱薇,B120802,3,2014年09月04日(16:00-17:50),教3－101,
锁金,人文与社会科学学院,Z03026002,外国文学,於鲸,Z121606,3,2014年09月04日(16:00-17:50),锁金－403,
仙林,软件学院,B0307291S,C# 面向对象编程,成小惠,B130411,3,2014年09月04日(16:00-17:50),教3－101,
仙林,软件学院,B0307291S,C# 面向对象编程,成小惠,B130412,5,2014年09月04日(16:00-17:50),教3－101,
仙林,理学院,B0600023S,高等数学A(下),单红梅,B130705,12,2014年09月04日(18:30-20:20),教3－400,
仙林,理学院,B0600023S,高等数学A(下),单红梅,B130706,12,2014年09月04日(18:30-20:20),教3－400,
仙林,理学院,B0600023S,高等数学A(下),单红梅,B130805,17,2014年09月04日(18:30-20:20),教3－400,
仙林,理学院,B0600023S,高等数学A(下),单红梅,B130806,16,2014年09月04日(18:30-20:20),教3－400,
仙林,理学院,B0600023S,高等数学A(下),董敏,B130406,13,2014年09月04日(18:30-20:20),教3－102,
仙林,理学院,B0600023S,高等数学A(下),董敏,B130407,23,2014年09月04日(18:30-20:20),教3－102,
仙林,理学院,B0600023S,高等数学A(下),董敏,B130408,12,2014年09月04日(18:30-20:20),教3－102,
仙林,理学院,B0600024S,高等数学B(下),董敏,B111105,4,2014年09月04日(18:30-20:20),教4－102,
仙林,理学院,B0600024S,高等数学B(下),董敏,B111106,1,2014年09月04日(18:30-20:20),教4－102,
仙林,理学院,B0600024S,高等数学B(下),董敏,B121102,2,2014年09月04日(18:30-20:20),教4－102,
仙林,理学院,B0600024S,高等数学B(下),董敏,B121103,2,2014年09月04日(18:30-20:20),教4－102,
仙林,理学院,B0600024S,高等数学B(下),董敏,B121105,4,2014年09月04日(18:30-20:20),教4－102,
仙林,理学院,B0600024S,高等数学B(下),董敏,B121106,4,2014年09月04日(18:30-20:20),教4－102,
仙林,理学院,B0600024S,高等数学B(下),董敏,B121107,1,2014年09月04日(18:30-20:20),教4－102,
仙林,理学院,B0600024S,高等数学B(下),董敏,B121201,5,2014年09月04日(18:30-20:20),教4－102,
三牌楼,理学院,B0600024S,高等数学B(下),董敏,B111101,1,2014年09月04日(18:30-20:20),图6,
三牌楼,理学院,B0600024S,高等数学B(下),董敏,B111102,1,2014年09月04日(18:30-20:20),图6,
三牌楼,理学院,B0600024S,高等数学B(下),董敏,B111103,2,2014年09月04日(18:30-20:20),图6,
仙林,理学院,B0600024S,高等数学B(下),冯元珍,B131111,4,2014年09月04日(18:30-20:20),教4－201,
仙林,理学院,B0600024S,高等数学B(下),冯元珍,B131112,10,2014年09月04日(18:30-20:20),教4－201,
仙林,理学院,B0600024S,高等数学B(下),冯元珍,B131113,11,2014年09月04日(18:30-20:20),教4－201,
仙林,理学院,B0600024S,高等数学B(下),冯元珍,B131120,5,2014年09月04日(18:30-20:20),教4－201,
仙林,理学院,B0600024S,高等数学B(下),冯元珍,B131306,9,2014年09月04日(18:30-20:20),教4－300,
仙林,理学院,B0600024S,高等数学B(下),冯元珍,B131307,5,2014年09月04日(18:30-20:20),教4－300,
仙林,理学院,B0600024S,高等数学B(下),冯元珍,B131308,9,2014年09月04日(18:30-20:20),教4－300,
仙林,理学院,B0600023S,高等数学A(下),郭国安,B130304,14,2014年09月04日(18:30-20:20),教2－402,
仙林,理学院,B0600023S,高等数学A(下),郭国安,B130305,18,2014年09月04日(18:30-20:20),教2－402,
仙林,理学院,B0600023S,高等数学A(下),郭国安,B130306,16,2014年09月04日(18:30-20:20),教2－402,
仙林,理学院,B0600023S,高等数学A(下),郭国安,B130307,2,2014年09月04日(18:30-20:20),教2－402,
仙林,理学院,B0600023S,高等数学A(下),郭国安,B130307,12,2014年09月04日(18:30-20:20),教3－101,
仙林,理学院,B0600023S,高等数学A(下),郭国安,B131501,18,2014年09月04日(18:30-20:20),教4－101,
仙林,理学院,B0600023S,高等数学A(下),郭国安,B131502,18,2014年09月04日(18:30-20:20),教4－101,
仙林,理学院,B0600023S,高等数学A(下),韩欣利,B130113,3,2014年09月04日(18:30-20:20),教2－400,
仙林,理学院,B0600023S,高等数学A(下),韩欣利,B130114,13,2014年09月04日(18:30-20:20),教2－400,
仙林,理学院,B0600023S,高等数学A(下),韩欣利,B130115,8,2014年09月04日(18:30-20:20),教2－400,
仙林,理学院,B0600023S,高等数学A(下),韩欣利,B130901,13,2014年09月04日(18:30-20:20),教3－400,
仙林,理学院,B0600023S,高等数学A(下),韩欣利,B130902,12,2014年09月04日(18:30-20:20),教3－400,
仙林,理学院,B0600023S,高等数学A(下),韩欣利,B130907,3,2014年09月04日(18:30-20:20),教3－400,
仙林,理学院,B0600023S,高等数学A(下),韩欣利,B130907,7,2014年09月04日(18:30-20:20),教3－401,
仙林,理学院,B0600023S,高等数学A(下),韩欣利,B130908,10,2014年09月04日(18:30-20:20),教3－401,
仙林,理学院,H0600021S,高等数学AⅡ,何建新,H130001,10,2014年09月04日(18:30-20:20),教4－301,
仙林,理学院,H0600021S,高等数学AⅡ,何建新,H130002,9,2014年09月04日(18:30-20:20),教4－301,
仙林,理学院,H0600021S,高等数学AⅡ,何建新,H130002,10,2014年09月04日(18:30-20:20),教4－302,
仙林,理学院,H0600021S,高等数学AⅡ,何建新,H130003,14,2014年09月04日(18:30-20:20),教4－302,
仙林,理学院,B0600024S,高等数学B(下),胡国雷,B131108,2,2014年09月04日(18:30-20:20),教4－102,
仙林,理学院,B0600024S,高等数学B(下),胡国雷,B131109,1,2014年09月04日(18:30-20:20),教4－102,
仙林,理学院,B0600024S,高等数学B(下),胡国雷,B131109,8,2014年09月04日(18:30-20:20),教4－201,
仙林,理学院,B0600024S,高等数学B(下),胡国雷,B131110,3,2014年09月04日(18:30-20:20),教4－201,
仙林,理学院,B0600024S,高等数学B(下),胡国雷,B131303,12,2014年09月04日(18:30-20:20),教4－300,
仙林,理学院,B0600024S,高等数学B(下),胡国雷,B131304,8,2014年09月04日(18:30-20:20),教4－300,
仙林,理学院,B0600024S,高等数学B(下),胡国雷,B131305,9,2014年09月04日(18:30-20:20),教4－300,
仙林,理学院,H0600022S,高等数学BⅡ,胡玉峰,H110010,2,2014年09月04日(18:30-20:20),教2－203,
仙林,理学院,H0600022S,高等数学BⅡ,胡玉峰,H110011,4,2014年09月04日(18:30-20:20),教2－203,
仙林,理学院,H0600022S,高等数学BⅡ,胡玉峰,H120009,11,2014年09月04日(18:30-20:20),教2－203,
仙林,理学院,H0600022S,高等数学BⅡ,胡玉峰,H120010,11,2014年09月04日(18:30-20:20),教2－203,
仙林,理学院,H0600022S,高等数学BⅡ,胡玉峰,H120011,17,2014年09月04日(18:30-20:20),教2－203,
仙林,理学院,H0600022S,高等数学BⅡ,胡玉峰,H130004,6,2014年09月04日(18:30-20:20),教2－203,
仙林,理学院,B0600024S,高等数学B(下),胡玉峰,B131105,12,2014年09月04日(18:30-20:20),教4－102,
仙林,理学院,B0600024S,高等数学B(下),胡玉峰,B131106,7,2014年09月04日(18:30-20:20),教4－102,
仙林,理学院,B0600024S,高等数学B(下),胡玉峰,B131107,10,2014年09月04日(18:30-20:20),教4－102,
仙林,理学院,B0600023S,高等数学A(下),姜亚琴,B131114,10,2014年09月04日(18:30-20:20),教3－402,
仙林,理学院,B0600023S,高等数学A(下),姜亚琴,B131115,12,2014年09月04日(18:30-20:20),教3－402,
仙林,理学院,B0600023S,高等数学A(下),姜亚琴,B131116,5,2014年09月04日(18:30-20:20),教3－402,
仙林,理学院,B0600023S,高等数学A(下),姜亚琴,B131117,9,2014年09月04日(18:30-20:20),教3－402,
仙林,理学院,B0600023S,高等数学A(下),姜亚琴,B131118,3,2014年09月04日(18:30-20:20),教3－402,
仙林,理学院,B0600023S,高等数学A(下),姜亚琴,B131118,11,2014年09月04日(18:30-20:20),教4－101,
仙林,理学院,B0600023S,高等数学A(下),姜亚琴,B131119,11,2014年09月04日(18:30-20:20),教4－101,
仙林,理学院,B0600023S,高等数学A(下),金正猛,B130605,15,2014年09月04日(18:30-20:20),教3－301,
仙林,理学院,B0600023S,高等数学A(下),金正猛,B130606,16,2014年09月04日(18:30-20:20),教3－301,
仙林,理学院,B0600023S,高等数学A(下),金正猛,B130607,9,2014年09月04日(18:30-20:20),教3－301,
仙林,理学院,B0600023S,高等数学A(下),金正猛,B130607,4,2014年09月04日(18:30-20:20),教3－302,
仙林,理学院,B0600023S,高等数学A(下),金正猛,B130608,12,2014年09月04日(18:30-20:20),教3－302,
仙林,理学院,H0600021S,高等数学AⅡ,金正猛,H110001,7,2014年09月04日(18:30-20:20),教4－301,
仙林,理学院,H0600021S,高等数学AⅡ,金正猛,H110002,3,2014年09月04日(18:30-20:20),教4－301,
仙林,理学院,H0600021S,高等数学AⅡ,金正猛,H110003,5,2014年09月04日(18:30-20:20),教4－301,
仙林,理学院,H0600021S,高等数学AⅡ,金正猛,H110004,6,2014年09月04日(18:30-20:20),教4－301,
仙林,理学院,H0600021S,高等数学AⅡ,金正猛,H110005,4,2014年09月04日(18:30-20:20),教4－301,
仙林,理学院,H0600021S,高等数学AⅡ,金正猛,H110006,3,2014年09月04日(18:30-20:20),教4－301,
仙林,理学院,H0600021S,高等数学AⅡ,金正猛,H120006,9,2014年09月04日(18:30-20:20),教4－301,
仙林,理学院,H0600021S,高等数学AⅡ,金正猛,H120007,11,2014年09月04日(18:30-20:20),教4－301,
仙林,理学院,H0600021S,高等数学AⅡ,金正猛,H120008,8,2014年09月04日(18:30-20:20),教4－301,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B110201,1,2014年09月04日(18:30-20:20),教2－102,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B110204,1,2014年09月04日(18:30-20:20),教2－102,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B110205,3,2014年09月04日(18:30-20:20),教2－102,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B110206,2,2014年09月04日(18:30-20:20),教2－102,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B110207,1,2014年09月04日(18:30-20:20),教2－102,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B110304,1,2014年09月04日(18:30-20:20),教2－102,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B110307,1,2014年09月04日(18:30-20:20),教2－102,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B110307,1,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B110701,2,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B110704,4,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B110705,1,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B110706,5,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B110707,1,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B111001,1,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B111002,1,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B111108,1,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B111110,7,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B111111,3,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B111401,2,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B111402,4,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B120201,1,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B120202,2,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B120203,1,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B120204,6,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B120205,1,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B120206,2,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B120207,1,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B120303,1,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B120305,1,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B120701,3,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B120702,6,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B120703,2,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B120704,6,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B120705,2,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B120706,4,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B121001,5,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B121002,4,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B121108,4,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B121109,4,2014年09月04日(18:30-20:20),教2－202,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B121109,1,2014年09月04日(18:30-20:20),教2－300,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B121110,10,2014年09月04日(18:30-20:20),教2－300,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B121111,6,2014年09月04日(18:30-20:20),教2－300,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B121401,7,2014年09月04日(18:30-20:20),教2－300,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B130411,2,2014年09月04日(18:30-20:20),教3－102,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B130411,15,2014年09月04日(18:30-20:20),教3－201,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B130412,14,2014年09月04日(18:30-20:20),教3－201,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B130413,22,2014年09月04日(18:30-20:20),教3－201,
仙林,理学院,B0600023S,高等数学A(下),郦志新,B130414,21,2014年09月04日(18:30-20:20),教3－201,
仙林,理学院,B0600023S,高等数学A(下),孟飞/宋洪雪,B131001,12,2014年09月04日(18:30-20:20),教3－401,
仙林,理学院,B0600023S,高等数学A(下),孟飞/宋洪雪,B131001,2,2014年09月04日(18:30-20:20),教3－402,
